#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_310_0_adj;310.0ian;;310.0er;;;;;;;;;;;x
c_311_0;311.0;311.0;311.0;;311.0;;;;;;;;;x
c_311_0_adj;311.0ian;;311.0er;;;;;;;;;;;x
c_312_0;312.0;312.0;312.0;;312.0;;;;;;;;;x
c_312_0_adj;312.0ian;;312.0er;;;;;;;;;;;x
c_313_0;313.0;313.0;313.0;;313.0;;;;;;;;;x
c_313_0_adj;313.0ian;;313.0er;;;;;;;;;;;x
c_314_0;314.0;314.0;314.0;;314.0;;;;;;;;;x
c_314_0_adj;314.0ian;;314.0er;;;;;;;;;;;x
c_315_0;315.0;315.0;315.0;;315.0;;;;;;;;;x
c_315_0_adj;315.0ian;;315.0er;;;;;;;;;;;x
c_316_0;316.0;316.0;316.0;;316.0;;;;;;;;;x
c_316_0_adj;316.0ian;;316.0er;;;;;;;;;;;x
c_317_0;317.0;317.0;317.0;;317.0;;;;;;;;;x
c_317_0_adj;317.0ian;;317.0er;;;;;;;;;;;x
c_318_0;318.0;318.0;318.0;;318.0;;;;;;;;;x
c_318_0_adj;318.0ian;;318.0er;;;;;;;;;;;x
c_319_0;319.0;319.0;319.0;;319.0;;;;;;;;;x
c_319_0_adj;319.0ian;;319.0er;;;;;;;;;;;x
c_320_0;320.0;320.0;320.0;;320.0;;;;;;;;;x
c_320_0_adj;320.0ian;;320.0er;;;;;;;;;;;x
c_321_0;321.0;321.0;321.0;;321.0;;;;;;;;;x
c_321_0_adj;321.0ian;;321.0er;;;;;;;;;;;x
c_322_0;322.0;322.0;322.0;;322.0;;;;;;;;;x
c_322_0_adj;322.0ian;;322.0er;;;;;;;;;;;x
c_323_0;323.0;323.0;323.0;;323.0;;;;;;;;;x
c_323_0_adj;323.0ian;;323.0er;;;;;;;;;;;x
c_324_0;324.0;324.0;324.0;;324.0;;;;;;;;;x
c_324_0_adj;324.0ian;;324.0er;;;;;;;;;;;x
c_325_0;325.0;325.0;325.0;;325.0;;;;;;;;;x
c_325_0_adj;325.0ian;;325.0er;;;;;;;;;;;x
c_326_0;326.0;326.0;326.0;;326.0;;;;;;;;;x
c_326_0_adj;326.0ian;;326.0er;;;;;;;;;;;x
c_327_0;327.0;327.0;327.0;;327.0;;;;;;;;;x
c_327_0_adj;327.0ian;;327.0er;;;;;;;;;;;x
c_328_0;328.0;328.0;328.0;;328.0;;;;;;;;;x
c_328_0_adj;328.0ian;;328.0er;;;;;;;;;;;x
c_329_0;329.0;329.0;329.0;;329.0;;;;;;;;;x
c_329_0_adj;329.0ian;;329.0er;;;;;;;;;;;x
c_330_0;330.0;330.0;330.0;;330.0;;;;;;;;;x
c_330_0_adj;330.0ian;;330.0er;;;;;;;;;;;x
c_331_0;331.0;331.0;331.0;;331.0;;;;;;;;;x
c_331_0_adj;331.0ian;;331.0er;;;;;;;;;;;x
c_332_0;332.0;332.0;332.0;;332.0;;;;;;;;;x
c_332_0_adj;332.0ian;;332.0er;;;;;;;;;;;x
c_333_0;333.0;333.0;333.0;;333.0;;;;;;;;;x
c_333_0_adj;333.0ian;;333.0er;;;;;;;;;;;x
c_334_0;334.0;334.0;334.0;;334.0;;;;;;;;;x
c_334_0_adj;334.0ian;;334.0er;;;;;;;;;;;x
c_335_0;335.0;335.0;335.0;;335.0;;;;;;;;;x
c_335_0_adj;335.0ian;;335.0er;;;;;;;;;;;x
c_336_0;336.0;336.0;336.0;;336.0;;;;;;;;;x
c_336_0_adj;336.0ian;;336.0er;;;;;;;;;;;x
c_337_0;337.0;337.0;337.0;;337.0;;;;;;;;;x
c_337_0_adj;337.0ian;;337.0er;;;;;;;;;;;x
c_338_0;338.0;338.0;338.0;;338.0;;;;;;;;;x
c_338_0_adj;338.0ian;;338.0er;;;;;;;;;;;x
c_339_0;339.0;339.0;339.0;;339.0;;;;;;;;;x
c_339_0_adj;339.0ian;;339.0er;;;;;;;;;;;x
c_340_0;340.0;340.0;340.0;;340.0;;;;;;;;;x
c_340_0_adj;340.0ian;;340.0er;;;;;;;;;;;x
c_341_0;341.0;341.0;341.0;;341.0;;;;;;;;;x
c_341_0_adj;341.0ian;;341.0er;;;;;;;;;;;x
c_342_0;342.0;342.0;342.0;;342.0;;;;;;;;;x
c_342_0_adj;342.0ian;;342.0er;;;;;;;;;;;x
c_343_0;343.0;343.0;343.0;;343.0;;;;;;;;;x
c_343_0_adj;343.0ian;;343.0er;;;;;;;;;;;x
c_344_0;344.0;344.0;344.0;;344.0;;;;;;;;;x
c_344_0_adj;344.0ian;;344.0er;;;;;;;;;;;x
c_345_0;345.0;345.0;345.0;;345.0;;;;;;;;;x
c_345_0_adj;345.0ian;;345.0er;;;;;;;;;;;x
c_346_0;346.0;346.0;346.0;;346.0;;;;;;;;;x
c_346_0_adj;346.0ian;;346.0er;;;;;;;;;;;x
c_347_0;347.0;347.0;347.0;;347.0;;;;;;;;;x
c_347_0_adj;347.0ian;;347.0er;;;;;;;;;;;x
c_348_0;348.0;348.0;348.0;;348.0;;;;;;;;;x
c_348_0_adj;348.0ian;;348.0er;;;;;;;;;;;x
c_349_0;349.0;349.0;349.0;;349.0;;;;;;;;;x
c_349_0_adj;349.0ian;;349.0er;;;;;;;;;;;x
c_350_0;350.0;350.0;350.0;;350.0;;;;;;;;;x
c_350_0_adj;350.0ian;;350.0er;;;;;;;;;;;x
c_351_0;351.0;351.0;351.0;;351.0;;;;;;;;;x
c_351_0_adj;351.0ian;;351.0er;;;;;;;;;;;x
c_352_0;352.0;352.0;352.0;;352.0;;;;;;;;;x
c_352_0_adj;352.0ian;;352.0er;;;;;;;;;;;x
c_353_0;353.0;353.0;353.0;;353.0;;;;;;;;;x
c_353_0_adj;353.0ian;;353.0er;;;;;;;;;;;x
c_354_0;354.0;354.0;354.0;;354.0;;;;;;;;;x
c_354_0_adj;354.0ian;;354.0er;;;;;;;;;;;x
c_355_0;355.0;355.0;355.0;;355.0;;;;;;;;;x
c_355_0_adj;355.0ian;;355.0er;;;;;;;;;;;x
c_356_0;356.0;356.0;356.0;;356.0;;;;;;;;;x
c_356_0_adj;356.0ian;;356.0er;;;;;;;;;;;x
c_357_0;357.0;357.0;357.0;;357.0;;;;;;;;;x
c_357_0_adj;357.0ian;;357.0er;;;;;;;;;;;x
c_358_0;358.0;358.0;358.0;;358.0;;;;;;;;;x
c_358_0_adj;358.0ian;;358.0er;;;;;;;;;;;x
c_359_0;359.0;359.0;359.0;;359.0;;;;;;;;;x
c_359_0_adj;359.0ian;;359.0er;;;;;;;;;;;x
c_360_0;360.0;360.0;360.0;;360.0;;;;;;;;;x
c_360_0_adj;360.0ian;;360.0er;;;;;;;;;;;x
c_361_0;361.0;361.0;361.0;;361.0;;;;;;;;;x
c_361_0_adj;361.0ian;;361.0er;;;;;;;;;;;x
c_362_0;362.0;362.0;362.0;;362.0;;;;;;;;;x
c_362_0_adj;362.0ian;;362.0er;;;;;;;;;;;x
c_363_0;363.0;363.0;363.0;;363.0;;;;;;;;;x
c_363_0_adj;363.0ian;;363.0er;;;;;;;;;;;x
c_364_0;364.0;364.0;364.0;;364.0;;;;;;;;;x
c_364_0_adj;364.0ian;;364.0er;;;;;;;;;;;x
c_365_0;365.0;365.0;365.0;;365.0;;;;;;;;;x
c_365_0_adj;365.0ian;;365.0er;;;;;;;;;;;x
c_366_0;366.0;366.0;366.0;;366.0;;;;;;;;;x
c_366_0_adj;366.0ian;;366.0er;;;;;;;;;;;x
c_367_0;367.0;367.0;367.0;;367.0;;;;;;;;;x
c_367_0_adj;367.0ian;;367.0er;;;;;;;;;;;x
c_368_0;368.0;368.0;368.0;;368.0;;;;;;;;;x
c_368_0_adj;368.0ian;;368.0er;;;;;;;;;;;x
c_369_0;369.0;369.0;369.0;;369.0;;;;;;;;;x
c_369_0_adj;369.0ian;;369.0er;;;;;;;;;;;x
c_370_0;370.0;370.0;370.0;;370.0;;;;;;;;;x
c_370_0_adj;370.0ian;;370.0er;;;;;;;;;;;x
c_371_0;371.0;371.0;371.0;;371.0;;;;;;;;;x
c_371_0_adj;371.0ian;;371.0er;;;;;;;;;;;x
c_372_0;372.0;372.0;372.0;;372.0;;;;;;;;;x
c_372_0_adj;372.0ian;;372.0er;;;;;;;;;;;x
c_373_0;373.0;373.0;373.0;;373.0;;;;;;;;;x
c_373_0_adj;373.0ian;;373.0er;;;;;;;;;;;x
c_374_0;374.0;374.0;374.0;;374.0;;;;;;;;;x
c_374_0_adj;374.0ian;;374.0er;;;;;;;;;;;x
c_375_0;375.0;375.0;375.0;;375.0;;;;;;;;;x
c_375_0_adj;375.0ian;;375.0er;;;;;;;;;;;x
c_376_0;376.0;376.0;376.0;;376.0;;;;;;;;;x
c_376_0_adj;376.0ian;;376.0er;;;;;;;;;;;x
c_377_0;377.0;377.0;377.0;;377.0;;;;;;;;;x
c_377_0_adj;377.0ian;;377.0er;;;;;;;;;;;x
c_378_0;378.0;378.0;378.0;;378.0;;;;;;;;;x
c_378_0_adj;378.0ian;;378.0er;;;;;;;;;;;x
c_379_0;379.0;379.0;379.0;;379.0;;;;;;;;;x
c_379_0_adj;379.0ian;;379.0er;;;;;;;;;;;x
c_380_0;380.0;380.0;380.0;;380.0;;;;;;;;;x
c_380_0_adj;380.0ian;;380.0er;;;;;;;;;;;x
c_381_0;381.0;381.0;381.0;;381.0;;;;;;;;;x
c_381_0_adj;381.0ian;;381.0er;;;;;;;;;;;x
c_382_0;382.0;382.0;382.0;;382.0;;;;;;;;;x
c_382_0_adj;382.0ian;;382.0er;;;;;;;;;;;x
c_383_0;383.0;383.0;383.0;;383.0;;;;;;;;;x
c_383_0_adj;383.0ian;;383.0er;;;;;;;;;;;x
c_384_0;384.0;384.0;384.0;;384.0;;;;;;;;;x
c_384_0_adj;384.0ian;;384.0er;;;;;;;;;;;x
c_385_0;385.0;385.0;385.0;;385.0;;;;;;;;;x
c_385_0_adj;385.0ian;;385.0er;;;;;;;;;;;x
c_386_0;386.0;386.0;386.0;;386.0;;;;;;;;;x
c_386_0_adj;386.0ian;;386.0er;;;;;;;;;;;x
c_387_0;387.0;387.0;387.0;;387.0;;;;;;;;;x
c_387_0_adj;387.0ian;;387.0er;;;;;;;;;;;x
c_388_0;388.0;388.0;388.0;;388.0;;;;;;;;;x
c_388_0_adj;388.0ian;;388.0er;;;;;;;;;;;x
c_389_0;389.0;389.0;389.0;;389.0;;;;;;;;;x
c_389_0_adj;389.0ian;;389.0er;;;;;;;;;;;x
c_390_0;390.0;390.0;390.0;;390.0;;;;;;;;;x
c_390_0_adj;390.0ian;;390.0er;;;;;;;;;;;x
c_391_0;391.0;391.0;391.0;;391.0;;;;;;;;;x
c_391_0_adj;391.0ian;;391.0er;;;;;;;;;;;x
c_392_0;392.0;392.0;392.0;;392.0;;;;;;;;;x
c_392_0_adj;392.0ian;;392.0er;;;;;;;;;;;x
c_393_0;393.0;393.0;393.0;;393.0;;;;;;;;;x
c_393_0_adj;393.0ian;;393.0er;;;;;;;;;;;x
c_394_0;394.0;394.0;394.0;;394.0;;;;;;;;;x
c_394_0_adj;394.0ian;;394.0er;;;;;;;;;;;x
c_395_0;395.0;395.0;395.0;;395.0;;;;;;;;;x
c_395_0_adj;395.0ian;;395.0er;;;;;;;;;;;x
c_396_0;396.0;396.0;396.0;;396.0;;;;;;;;;x
c_396_0_adj;396.0ian;;396.0er;;;;;;;;;;;x
c_397_0;397.0;397.0;397.0;;397.0;;;;;;;;;x
c_397_0_adj;397.0ian;;397.0er;;;;;;;;;;;x
c_398_0;398.0;398.0;398.0;;398.0;;;;;;;;;x
c_398_0_adj;398.0ian;;398.0er;;;;;;;;;;;x
c_399_0;399.0;399.0;399.0;;399.0;;;;;;;;;x
c_399_0_adj;399.0ian;;399.0er;;;;;;;;;;;x
c_400_0;400.0;400.0;400.0;;400.0;;;;;;;;;x
c_400_0_adj;400.0ian;;400.0er;;;;;;;;;;;x
c_401_0;401.0;401.0;401.0;;401.0;;;;;;;;;x
c_401_0_adj;401.0ian;;401.0er;;;;;;;;;;;x
c_402_0;402.0;402.0;402.0;;402.0;;;;;;;;;x
c_402_0_adj;402.0ian;;402.0er;;;;;;;;;;;x
c_403_0;403.0;403.0;403.0;;403.0;;;;;;;;;x
c_403_0_adj;403.0ian;;403.0er;;;;;;;;;;;x
c_404_0;404.0;404.0;404.0;;404.0;;;;;;;;;x
c_404_0_adj;404.0ian;;404.0er;;;;;;;;;;;x
c_405_0;405.0;405.0;405.0;;405.0;;;;;;;;;x
c_405_0_adj;405.0ian;;405.0er;;;;;;;;;;;x
c_406_0;406.0;406.0;406.0;;406.0;;;;;;;;;x
c_406_0_adj;406.0ian;;406.0er;;;;;;;;;;;x
c_407_0;407.0;407.0;407.0;;407.0;;;;;;;;;x
c_407_0_adj;407.0ian;;407.0er;;;;;;;;;;;x
c_408_0;408.0;408.0;408.0;;408.0;;;;;;;;;x
c_408_0_adj;408.0ian;;408.0er;;;;;;;;;;;x
c_409_0;409.0;409.0;409.0;;409.0;;;;;;;;;x
c_409_0_adj;409.0ian;;409.0er;;;;;;;;;;;x
c_410_0;410.0;410.0;410.0;;410.0;;;;;;;;;x
c_410_0_adj;410.0ian;;410.0er;;;;;;;;;;;x
c_411_0;411.0;411.0;411.0;;411.0;;;;;;;;;x
c_411_0_adj;411.0ian;;411.0er;;;;;;;;;;;x
c_412_0;412.0;412.0;412.0;;412.0;;;;;;;;;x
c_412_0_adj;412.0ian;;412.0er;;;;;;;;;;;x
c_413_0;413.0;413.0;413.0;;413.0;;;;;;;;;x
c_413_0_adj;413.0ian;;413.0er;;;;;;;;;;;x
c_414_0;414.0;414.0;414.0;;414.0;;;;;;;;;x
c_414_0_adj;414.0ian;;414.0er;;;;;;;;;;;x
c_415_0;415.0;415.0;415.0;;415.0;;;;;;;;;x
c_415_0_adj;415.0ian;;415.0er;;;;;;;;;;;x
c_416_0;416.0;416.0;416.0;;416.0;;;;;;;;;x
c_416_0_adj;416.0ian;;416.0er;;;;;;;;;;;x
c_417_0;417.0;417.0;417.0;;417.0;;;;;;;;;x
c_417_0_adj;417.0ian;;417.0er;;;;;;;;;;;x
c_418_0;418.0;418.0;418.0;;418.0;;;;;;;;;x
c_418_0_adj;418.0ian;;418.0er;;;;;;;;;;;x
c_419_0;419.0;419.0;419.0;;419.0;;;;;;;;;x
c_419_0_adj;419.0ian;;419.0er;;;;;;;;;;;x
c_420_0;420.0;420.0;420.0;;420.0;;;;;;;;;x
c_420_0_adj;420.0ian;;420.0er;;;;;;;;;;;x
c_421_0;421.0;421.0;421.0;;421.0;;;;;;;;;x
c_421_0_adj;421.0ian;;421.0er;;;;;;;;;;;x
c_422_0;422.0;422.0;422.0;;422.0;;;;;;;;;x
c_422_0_adj;422.0ian;;422.0er;;;;;;;;;;;x
c_423_0;423.0;423.0;423.0;;423.0;;;;;;;;;x
c_423_0_adj;423.0ian;;423.0er;;;;;;;;;;;x
c_424_0;424.0;424.0;424.0;;424.0;;;;;;;;;x
c_424_0_adj;424.0ian;;424.0er;;;;;;;;;;;x
c_425_0;425.0;425.0;425.0;;425.0;;;;;;;;;x
c_425_0_adj;425.0ian;;425.0er;;;;;;;;;;;x
c_426_0;426.0;426.0;426.0;;426.0;;;;;;;;;x
c_426_0_adj;426.0ian;;426.0er;;;;;;;;;;;x
c_427_0;427.0;427.0;427.0;;427.0;;;;;;;;;x
c_427_0_adj;427.0ian;;427.0er;;;;;;;;;;;x
c_428_0;428.0;428.0;428.0;;428.0;;;;;;;;;x
c_428_0_adj;428.0ian;;428.0er;;;;;;;;;;;x
c_429_0;429.0;429.0;429.0;;429.0;;;;;;;;;x
c_429_0_adj;429.0ian;;429.0er;;;;;;;;;;;x
c_430_0;430.0;430.0;430.0;;430.0;;;;;;;;;x
c_430_0_adj;430.0ian;;430.0er;;;;;;;;;;;x
c_431_0;431.0;431.0;431.0;;431.0;;;;;;;;;x
c_431_0_adj;431.0ian;;431.0er;;;;;;;;;;;x
c_432_0;432.0;432.0;432.0;;432.0;;;;;;;;;x
c_432_0_adj;432.0ian;;432.0er;;;;;;;;;;;x
c_433_0;433.0;433.0;433.0;;433.0;;;;;;;;;x
c_433_0_adj;433.0ian;;433.0er;;;;;;;;;;;x
c_434_0;434.0;434.0;434.0;;434.0;;;;;;;;;x
c_434_0_adj;434.0ian;;434.0er;;;;;;;;;;;x
c_435_0;435.0;435.0;435.0;;435.0;;;;;;;;;x
c_435_0_adj;435.0ian;;435.0er;;;;;;;;;;;x
c_436_0;436.0;436.0;436.0;;436.0;;;;;;;;;x
c_436_0_adj;436.0ian;;436.0er;;;;;;;;;;;x
c_437_0;437.0;437.0;437.0;;437.0;;;;;;;;;x
c_437_0_adj;437.0ian;;437.0er;;;;;;;;;;;x
c_438_0;438.0;438.0;438.0;;438.0;;;;;;;;;x
c_438_0_adj;438.0ian;;438.0er;;;;;;;;;;;x
c_439_0;439.0;439.0;439.0;;439.0;;;;;;;;;x
c_439_0_adj;439.0ian;;439.0er;;;;;;;;;;;x
c_440_0;440.0;440.0;440.0;;440.0;;;;;;;;;x
c_440_0_adj;440.0ian;;440.0er;;;;;;;;;;;x
c_441_0;441.0;441.0;441.0;;441.0;;;;;;;;;x
c_441_0_adj;441.0ian;;441.0er;;;;;;;;;;;x
c_442_0;442.0;442.0;442.0;;442.0;;;;;;;;;x
c_442_0_adj;442.0ian;;442.0er;;;;;;;;;;;x
c_443_0;443.0;443.0;443.0;;443.0;;;;;;;;;x
c_443_0_adj;443.0ian;;443.0er;;;;;;;;;;;x
c_444_0;444.0;444.0;444.0;;444.0;;;;;;;;;x
c_444_0_adj;444.0ian;;444.0er;;;;;;;;;;;x
c_445_0;445.0;445.0;445.0;;445.0;;;;;;;;;x
c_445_0_adj;445.0ian;;445.0er;;;;;;;;;;;x
c_446_0;446.0;446.0;446.0;;446.0;;;;;;;;;x
c_446_0_adj;446.0ian;;446.0er;;;;;;;;;;;x
c_447_0;447.0;447.0;447.0;;447.0;;;;;;;;;x
c_447_0_adj;447.0ian;;447.0er;;;;;;;;;;;x
c_448_0;448.0;448.0;448.0;;448.0;;;;;;;;;x
c_448_0_adj;448.0ian;;448.0er;;;;;;;;;;;x
c_449_0;449.0;449.0;449.0;;449.0;;;;;;;;;x
c_449_0_adj;449.0ian;;449.0er;;;;;;;;;;;x
c_450_0;450.0;450.0;450.0;;450.0;;;;;;;;;x
c_450_0_adj;450.0ian;;450.0er;;;;;;;;;;;x
c_451_0;451.0;451.0;451.0;;451.0;;;;;;;;;x
c_451_0_adj;451.0ian;;451.0er;;;;;;;;;;;x
c_452_0;452.0;452.0;452.0;;452.0;;;;;;;;;x
c_452_0_adj;452.0ian;;452.0er;;;;;;;;;;;x
c_453_0;453.0;453.0;453.0;;453.0;;;;;;;;;x
c_453_0_adj;453.0ian;;453.0er;;;;;;;;;;;x
c_454_0;454.0;454.0;454.0;;454.0;;;;;;;;;x
c_454_0_adj;454.0ian;;454.0er;;;;;;;;;;;x
c_455_0;455.0;455.0;455.0;;455.0;;;;;;;;;x
c_455_0_adj;455.0ian;;455.0er;;;;;;;;;;;x
c_456_0;456.0;456.0;456.0;;456.0;;;;;;;;;x
c_456_0_adj;456.0ian;;456.0er;;;;;;;;;;;x
c_457_0;457.0;457.0;457.0;;457.0;;;;;;;;;x
c_457_0_adj;457.0ian;;457.0er;;;;;;;;;;;x
c_458_0;458.0;458.0;458.0;;458.0;;;;;;;;;x
c_458_0_adj;458.0ian;;458.0er;;;;;;;;;;;x
c_459_0;459.0;459.0;459.0;;459.0;;;;;;;;;x
c_459_0_adj;459.0ian;;459.0er;;;;;;;;;;;x
c_460_0;460.0;460.0;460.0;;460.0;;;;;;;;;x
c_460_0_adj;460.0ian;;460.0er;;;;;;;;;;;x
c_461_0;461.0;461.0;461.0;;461.0;;;;;;;;;x
c_461_0_adj;461.0ian;;461.0er;;;;;;;;;;;x
c_462_0;462.0;462.0;462.0;;462.0;;;;;;;;;x
c_462_0_adj;462.0ian;;462.0er;;;;;;;;;;;x
c_463_0;463.0;463.0;463.0;;463.0;;;;;;;;;x
c_463_0_adj;463.0ian;;463.0er;;;;;;;;;;;x
c_464_0;464.0;464.0;464.0;;464.0;;;;;;;;;x
c_464_0_adj;464.0ian;;464.0er;;;;;;;;;;;x
c_465_0;465.0;465.0;465.0;;465.0;;;;;;;;;x
c_465_0_adj;465.0ian;;465.0er;;;;;;;;;;;x
c_466_0;466.0;466.0;466.0;;466.0;;;;;;;;;x
c_466_0_adj;466.0ian;;466.0er;;;;;;;;;;;x
c_467_0;467.0;467.0;467.0;;467.0;;;;;;;;;x
c_467_0_adj;467.0ian;;467.0er;;;;;;;;;;;x
c_468_0;468.0;468.0;468.0;;468.0;;;;;;;;;x
c_468_0_adj;468.0ian;;468.0er;;;;;;;;;;;x
c_469_0;469.0;469.0;469.0;;469.0;;;;;;;;;x
c_469_0_adj;469.0ian;;469.0er;;;;;;;;;;;x
c_470_0;470.0;470.0;470.0;;470.0;;;;;;;;;x
c_470_0_adj;470.0ian;;470.0er;;;;;;;;;;;x
c_471_0;471.0;471.0;471.0;;471.0;;;;;;;;;x
c_471_0_adj;471.0ian;;471.0er;;;;;;;;;;;x
c_472_0;472.0;472.0;472.0;;472.0;;;;;;;;;x
c_472_0_adj;472.0ian;;472.0er;;;;;;;;;;;x
c_473_0;473.0;473.0;473.0;;473.0;;;;;;;;;x
c_473_0_adj;473.0ian;;473.0er;;;;;;;;;;;x
c_474_0;474.0;474.0;474.0;;474.0;;;;;;;;;x
c_474_0_adj;474.0ian;;474.0er;;;;;;;;;;;x
c_475_0;475.0;475.0;475.0;;475.0;;;;;;;;;x
c_475_0_adj;475.0ian;;475.0er;;;;;;;;;;;x
c_476_0;476.0;476.0;476.0;;476.0;;;;;;;;;x
c_476_0_adj;476.0ian;;476.0er;;;;;;;;;;;x
c_477_0;477.0;477.0;477.0;;477.0;;;;;;;;;x
c_477_0_adj;477.0ian;;477.0er;;;;;;;;;;;x
c_478_0;478.0;478.0;478.0;;478.0;;;;;;;;;x
c_478_0_adj;478.0ian;;478.0er;;;;;;;;;;;x
c_479_0;479.0;479.0;479.0;;479.0;;;;;;;;;x
c_479_0_adj;479.0ian;;479.0er;;;;;;;;;;;x
c_480_0;480.0;480.0;480.0;;480.0;;;;;;;;;x
c_480_0_adj;480.0ian;;480.0er;;;;;;;;;;;x
c_481_0;481.0;481.0;481.0;;481.0;;;;;;;;;x
c_481_0_adj;481.0ian;;481.0er;;;;;;;;;;;x
c_482_0;482.0;482.0;482.0;;482.0;;;;;;;;;x
c_482_0_adj;482.0ian;;482.0er;;;;;;;;;;;x
c_483_0;483.0;483.0;483.0;;483.0;;;;;;;;;x
c_483_0_adj;483.0ian;;483.0er;;;;;;;;;;;x
c_484_0;484.0;484.0;484.0;;484.0;;;;;;;;;x
c_484_0_adj;484.0ian;;484.0er;;;;;;;;;;;x
c_485_0;485.0;485.0;485.0;;485.0;;;;;;;;;x
c_485_0_adj;485.0ian;;485.0er;;;;;;;;;;;x
c_486_0;486.0;486.0;486.0;;486.0;;;;;;;;;x
c_486_0_adj;486.0ian;;486.0er;;;;;;;;;;;x
c_487_0;487.0;487.0;487.0;;487.0;;;;;;;;;x
c_487_0_adj;487.0ian;;487.0er;;;;;;;;;;;x
c_488_0;488.0;488.0;488.0;;488.0;;;;;;;;;x
c_488_0_adj;488.0ian;;488.0er;;;;;;;;;;;x
c_489_0;489.0;489.0;489.0;;489.0;;;;;;;;;x
c_489_0_adj;489.0ian;;489.0er;;;;;;;;;;;x
c_490_0;490.0;490.0;490.0;;490.0;;;;;;;;;x
c_490_0_adj;490.0ian;;490.0er;;;;;;;;;;;x
c_491_0;491.0;491.0;491.0;;491.0;;;;;;;;;x
c_491_0_adj;491.0ian;;491.0er;;;;;;;;;;;x
c_492_0;492.0;492.0;492.0;;492.0;;;;;;;;;x
c_492_0_adj;492.0ian;;492.0er;;;;;;;;;;;x
c_493_0;493.0;493.0;493.0;;493.0;;;;;;;;;x
c_493_0_adj;493.0ian;;493.0er;;;;;;;;;;;x
c_494_0;494.0;494.0;494.0;;494.0;;;;;;;;;x
c_494_0_adj;494.0ian;;494.0er;;;;;;;;;;;x
c_495_0;495.0;495.0;495.0;;495.0;;;;;;;;;x
c_495_0_adj;495.0ian;;495.0er;;;;;;;;;;;x
c_496_0;496.0;496.0;496.0;;496.0;;;;;;;;;x
c_496_0_adj;496.0ian;;496.0er;;;;;;;;;;;x
c_497_0;497.0;497.0;497.0;;497.0;;;;;;;;;x
c_497_0_adj;497.0ian;;497.0er;;;;;;;;;;;x
c_498_0;498.0;498.0;498.0;;498.0;;;;;;;;;x
c_498_0_adj;498.0ian;;498.0er;;;;;;;;;;;x
c_499_0;499.0;499.0;499.0;;499.0;;;;;;;;;x
c_499_0_adj;499.0ian;;499.0er;;;;;;;;;;;x
c_500_0;500.0;500.0;500.0;;500.0;;;;;;;;;x
c_500_0_adj;500.0ian;;500.0er;;;;;;;;;;;x
c_501_0;501.0;501.0;501.0;;501.0;;;;;;;;;x
c_501_0_adj;501.0ian;;501.0er;;;;;;;;;;;x
c_502_0;502.0;502.0;502.0;;502.0;;;;;;;;;x
c_502_0_adj;502.0ian;;502.0er;;;;;;;;;;;x
c_503_0;503.0;503.0;503.0;;503.0;;;;;;;;;x
c_503_0_adj;503.0ian;;503.0er;;;;;;;;;;;x
c_504_0;504.0;504.0;504.0;;504.0;;;;;;;;;x
c_504_0_adj;504.0ian;;504.0er;;;;;;;;;;;x
c_505_0;505.0;505.0;505.0;;505.0;;;;;;;;;x
c_505_0_adj;505.0ian;;505.0er;;;;;;;;;;;x
c_506_0;506.0;506.0;506.0;;506.0;;;;;;;;;x
c_506_0_adj;506.0ian;;506.0er;;;;;;;;;;;x
c_507_0;507.0;507.0;507.0;;507.0;;;;;;;;;x
c_507_0_adj;507.0ian;;507.0er;;;;;;;;;;;x
c_508_0;508.0;508.0;508.0;;508.0;;;;;;;;;x
c_508_0_adj;508.0ian;;508.0er;;;;;;;;;;;x
c_509_0;509.0;509.0;509.0;;509.0;;;;;;;;;x
c_509_0_adj;509.0ian;;509.0er;;;;;;;;;;;x
c_510_0;510.0;510.0;510.0;;510.0;;;;;;;;;x
c_510_0_adj;510.0ian;;510.0er;;;;;;;;;;;x
c_511_0;511.0;511.0;511.0;;511.0;;;;;;;;;x
c_511_0_adj;511.0ian;;511.0er;;;;;;;;;;;x
c_512_0;512.0;512.0;512.0;;512.0;;;;;;;;;x
c_512_0_adj;512.0ian;;512.0er;;;;;;;;;;;x
c_513_0;513.0;513.0;513.0;;513.0;;;;;;;;;x
c_513_0_adj;513.0ian;;513.0er;;;;;;;;;;;x
c_514_0;514.0;514.0;514.0;;514.0;;;;;;;;;x
c_514_0_adj;514.0ian;;514.0er;;;;;;;;;;;x
c_515_0;515.0;515.0;515.0;;515.0;;;;;;;;;x
c_515_0_adj;515.0ian;;515.0er;;;;;;;;;;;x
c_516_0;516.0;516.0;516.0;;516.0;;;;;;;;;x
c_516_0_adj;516.0ian;;516.0er;;;;;;;;;;;x
c_517_0;517.0;517.0;517.0;;517.0;;;;;;;;;x
c_517_0_adj;517.0ian;;517.0er;;;;;;;;;;;x
c_518_0;518.0;518.0;518.0;;518.0;;;;;;;;;x
c_518_0_adj;518.0ian;;518.0er;;;;;;;;;;;x
c_519_0;519.0;519.0;519.0;;519.0;;;;;;;;;x
c_519_0_adj;519.0ian;;519.0er;;;;;;;;;;;x
c_520_0;520.0;520.0;520.0;;520.0;;;;;;;;;x
c_520_0_adj;520.0ian;;520.0er;;;;;;;;;;;x
c_521_0;521.0;521.0;521.0;;521.0;;;;;;;;;x
c_521_0_adj;521.0ian;;521.0er;;;;;;;;;;;x
